street_id,source,target,street_name,street_length,amenity,Average_POI_Distance,shop,restaurant,healthcare,clothes,school
311206910,7686759713,3764588683,Horoeka Avenue,6.238,0.0,6.238,0.0,0.0,0.0,0.0,0.0
311206908,3167900414,929942215,Bellevue Road,2.834,0.0,2.834,0.0,0.0,0.0,0.0,0.0
311206909,959852991,3167900409,Horoeka Avenue,20.198,0.0,20.198,0.0,0.0,0.0,0.0,0.0
311206907,929942224,3167900415,Bellevue Road,22.721,0.0,22.721,0.0,0.0,0.0,0.0,0.0
311206908,3167900415,3167900414,Bellevue Road,20.344,0.0,20.344,0.0,0.0,0.0,0.0,0.0
79685870,3167900409,3167900410,Horoeka Avenue,17.585,0.0,17.585,0.0,0.0,0.0,0.0,0.0
666047174,3167900409,6235672896,Horoeka Avenue,157.28,0.0,157.28,0.0,0.0,0.0,0.0,0.0
617209030,970010594,1817322644,Remuera Road,23.055,0.0,23.055,0.0,0.0,0.0,0.0,0.0
617209030,5686296667,970010594,Remuera Road,1.599,0.0,1.599,0.0,0.0,0.0,0.0,0.0
7632506,970032075,3392225535,Alpers Avenue,39.89,0.0,39.89,0.0,0.0,0.0,0.0,0.0
7632506,3392225535,5688517340,Alpers Avenue,10.178,0.0,10.178,0.0,0.0,0.0,0.0,0.0
617215581,5688517321,970032075,Alpers Avenue,53.306,0.0,53.306,0.0,0.0,0.0,0.0,0.0
87476034,1598459403,973341540,Ronayne Street,25.694,0.0,25.694,0.0,0.0,0.0,0.0,0.0
8138837,1015091555,6235491739,Hopetoun Street,10.876,0.0,10.876,0.0,0.0,0.0,0.0,0.0
8138837,6235491739,3587377642,Hopetoun Street,21.157,0.0,21.157,0.0,0.0,0.0,0.0,0.0
8138837,5865915967,1015091555,Hopetoun Street,26.744,0.0,26.744,0.0,0.0,0.0,0.0,0.0
87473671,1017306805,1017306732,Sudbury Terrace,9.608,0.0,9.608,0.0,0.0,0.0,0.0,0.0
672010860,1017306793,3329411904,Parnell Rise,20.584,0.0,20.584,0.0,0.0,0.0,0.0,0.0
87473686,8256497376,1017306727,Parnell Rise,50.8,0.0,50.8,0.0,0.0,0.0,0.0,0.0
819620323,8855875613,1017306727,Shipwright Lane,4.585,0.0,4.585,0.0,0.0,0.0,0.0,0.0
87473671,1017306732,1017306753,Sudbury Terrace,7.414,0.0,7.414,0.0,0.0,0.0,0.0,0.0
87473671,1017306753,1017306736,Sudbury Terrace,5.297,0.0,5.297,0.0,0.0,0.0,0.0,0.0
624521689,5897517573,9548340902,The Strand,23.436,0.0,23.436,0.0,0.0,0.0,0.0,0.0
87473671,1017306736,1017306742,Sudbury Terrace,13.023,0.0,13.023,0.0,0.0,0.0,0.0,0.0
7637457,1017306741,8083240405,Gladstone Road,14.35,0.0,14.35,0.0,0.0,0.0,0.0,0.0
48382918,4796443638,1017306752,The Strand,8.489,0.0,8.489,0.0,0.0,0.0,0.0,0.0
624521689,1017306755,2720326575,The Strand,8.444,0.0,8.444,0.0,0.0,0.0,0.0,0.0
624521689,2720326573,1017306755,The Strand,8.46,0.0,8.46,0.0,0.0,0.0,0.0,0.0
606859932,1017306775,4796441680,The Strand,8.646,0.0,8.646,0.0,0.0,0.0,0.0,0.0
606859932,4796441680,4796441681,The Strand,7.799,0.0,7.799,0.0,0.0,0.0,0.0,0.0
606859932,4796441682,1017306775,The Strand,4.617,0.0,4.617,0.0,0.0,0.0,0.0,0.0
619277893,1017306776,7223900406,Ngaoho Place,5.537,0.0,5.537,0.0,0.0,0.0,0.0,0.0
619277893,7223900406,8855897917,Ngaoho Place,3.37,0.0,3.37,0.0,0.0,0.0,0.0,0.0
619277893,2720039458,1017306776,Ngaoho Place,5.146,0.0,5.146,0.0,0.0,0.0,0.0,0.0
4309655,8855875614,1017306793,Augustus Terrace,8.629,0.0,8.629,0.0,0.0,0.0,0.0,0.0
672010860,3329411904,3329411905,Parnell Rise,29.574,0.0,29.574,0.0,0.0,0.0,0.0,0.0
624521689,2984116776,1017306809,The Strand,14.442,0.0,14.442,0.0,0.0,0.0,0.0,0.0
623945647,1017321825,1017321863,Stanley Street,11.866,0.0,11.866,0.0,0.0,0.0,0.0,0.0
623945647,1017321863,8855790223,Stanley Street,8.379,0.0,8.379,0.0,0.0,0.0,0.0,0.0
623945647,1017321912,1017321825,Stanley Street,16.593,0.0,16.593,0.0,0.0,0.0,0.0,0.0
957033702,1017321831,1017321881,Alten Road,12.95,0.0,12.95,0.0,0.0,0.0,0.0,0.0
87475268,1017321881,1017321896,Alten Road,15.44,0.0,15.44,0.0,0.0,0.0,0.0,0.0
957033702,1017321867,1017321831,Alten Road,7.691,0.0,7.691,0.0,0.0,0.0,0.0,0.0
128944629,1017321835,4796443633,The Strand,5.366,0.0,5.366,0.0,0.0,0.0,0.0,0.0
128944629,4796443633,4796443635,The Strand,4.426,0.0,4.426,0.0,0.0,0.0,0.0,0.0
128944629,4796443634,1017321835,The Strand,13.71,0.0,13.71,0.0,0.0,0.0,0.0,0.0
87475269,1017321838,1017321852,Alten Road,11.836,0.0,11.836,0.0,0.0,0.0,0.0,0.0
957033699,1017321838,2981935845,Stanley Street,15.838,0.0,15.838,0.0,0.0,0.0,0.0,0.0
87475268,2981935847,1017321838,Alten Road,7.046,0.0,7.046,0.0,0.0,0.0,0.0,0.0
87475264,1017321852,7265160405,Nicholls Lane,15.124,0.0,15.124,0.0,0.0,0.0,0.0,0.0
627430902,1017321852,5913962804,Stanley Street,8.478,0.0,8.478,0.0,0.0,0.0,0.0,0.0
87475273,1017321923,2981935846,Alten Road,7.266,0.0,7.266,0.0,0.0,0.0,0.0,0.0
627430905,1017321923,1017321838,Stanley Street,8.411,0.0,8.411,0.0,0.0,0.0,0.0,0.0
43444535,2981935845,5545938285,Stanley Street,37.051,0.0,37.051,0.0,0.0,0.0,0.0,0.0
957033702,1017321842,1017321883,Alten Road,1.705,0.0,1.705,0.0,0.0,0.0,0.0,0.0
87475273,2981935846,1017321842,Alten Road,12.81,0.0,12.81,0.0,0.0,0.0,0.0,0.0
957033702,1017321883,1017321867,Alten Road,7.438,0.0,7.438,0.0,0.0,0.0,0.0,0.0
623945644,1017321846,1017321878,Stanley Street,40.996,0.0,40.996,0.0,0.0,0.0,0.0,0.0
43444535,1017321865,1017321846,Stanley Street,9.284,0.0,9.284,0.0,0.0,0.0,0.0,0.0
623945644,1017321878,1423555172,Stanley Street,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0
422727703,1017321849,4796423965,Nicholls Lane,4.499,0.0,4.499,0.0,0.0,0.0,0.0,0.0
422727703,4796423966,1017321849,Nicholls Lane,3.399,0.0,3.399,0.0,0.0,0.0,0.0,0.0
623945665,8256497377,1017321850,Beach Road,8.587,0.0,8.587,0.0,0.0,0.0,0.0,0.0
87475264,7265160405,4224575089,Nicholls Lane,17.739,0.0,17.739,0.0,0.0,0.0,0.0,0.0
623945625,8855875607,1017321852,Stanley Street,18.14,0.0,18.14,0.0,0.0,0.0,0.0,0.0
623945647,8855790223,2987120866,Stanley Street,3.732,0.0,3.732,0.0,0.0,0.0,0.0,0.0
879013429,1017321864,4224575089,Nicholls Lane,4.928,0.0,4.928,0.0,0.0,0.0,0.0,0.0
422727703,4224575089,4796423969,Nicholls Lane,8.817,0.0,8.817,0.0,0.0,0.0,0.0,0.0
43444535,5545938286,1017321865,Stanley Street,12.547,0.0,12.547,0.0,0.0,0.0,0.0,0.0
623945647,1423555172,1017321912,Stanley Street,17.475,0.0,17.475,0.0,0.0,0.0,0.0,0.0
7632495,1017321879,8855897924,Alten Road,26.723,0.0,26.723,0.0,0.0,0.0,0.0,0.0
7632495,8855897924,2978325063,Alten Road,8.292,0.0,8.292,0.0,0.0,0.0,0.0,0.0
87475268,1017321896,8855875606,Alten Road,21.876,0.0,21.876,0.0,0.0,0.0,0.0,0.0
159029911,8855897922,2978329217,Churchill Street,8.853,0.0,8.853,0.0,0.0,0.0,0.0,0.0
957033703,8855897922,1017321881,Alten Road,9.804,0.0,9.804,0.0,0.0,0.0,0.0,0.0
682377325,1017321885,6225335803,Beach Road,11.166,1.0,10.682140931796255,0.0,0.0,0.0,0.0,0.0
624518934,9971891085,1017321885,Beach Road,13.769,0.0,13.769,0.0,0.0,0.0,0.0,0.0
682377325,6225335803,6225335798,Beach Road,6.702,0.0,6.702,0.0,0.0,0.0,0.0,0.0
294267824,5833490215,6225335803,Churchill Street,8.635,0.0,8.635,0.0,0.0,0.0,0.0,0.0
682377326,5833490215,1017321885,Beach Road,11.491,0.0,11.491,0.0,0.0,0.0,0.0,0.0
957033701,5833490212,6225335799,Beach Road,7.278,0.0,7.278,0.0,0.0,0.0,0.0,0.0
87475267,1017321892,3053088388,Beach Road,11.277,0.0,11.277,0.0,0.0,0.0,0.0,0.0
624521697,3053088388,2978338423,Beach Road,15.008,0.0,15.008,0.0,0.0,0.0,0.0,0.0
87475267,2978338425,1017321892,Beach Road,3.737,0.0,3.737,0.0,0.0,0.0,0.0,0.0
87475268,8855875606,2981935847,Alten Road,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0
128944629,4796443635,1017321922,The Strand,8.442,0.0,8.442,0.0,0.0,0.0,0.0,0.0
422727703,1017321924,4796423966,Nicholls Lane,2.793,0.0,2.793,0.0,0.0,0.0,0.0,0.0
422727703,4796423967,1017321924,Nicholls Lane,2.984,0.0,2.984,0.0,0.0,0.0,0.0,0.0
87476035,1017327948,2982230963,Ronayne Street,3.221,0.0,3.221,0.0,0.0,0.0,0.0,0.0
87476035,2982230963,1017327952,Ronayne Street,3.373,0.0,3.373,0.0,0.0,0.0,0.0,0.0
87476035,1017327961,1017327948,Ronayne Street,8.595,0.0,8.595,0.0,0.0,0.0,0.0,0.0
4309653,1017327950,1017327963,Ronayne Street,21.355,0.0,21.355,0.0,0.0,0.0,0.0,0.0
87476034,1017327963,1598459403,Ronayne Street,41.396,1.0,34.30282887311046,0.0,0.0,0.0,0.0,0.0
87476035,1017327963,1017327954,Ronayne Street,8.328,0.0,8.328,0.0,0.0,0.0,0.0,0.0
87476035,1017327952,1017327964,Ronayne Street,8.46,0.0,8.46,0.0,0.0,0.0,0.0,0.0
606863407,1017327964,3053088393,Beach Road,19.35,0.0,19.35,0.0,0.0,0.0,0.0,0.0
87476035,1017327954,1017327961,Ronayne Street,12.348,0.0,12.348,0.0,0.0,0.0,0.0,0.0
606863407,3053088393,1017327966,Beach Road,17.248,1.0,26.2473979602634,0.0,0.0,0.0,0.0,0.0
606863407,1017327966,5897505931,Beach Road,14.14,0.0,14.14,0.0,0.0,0.0,0.0,0.0
624520393,5897505931,5897482458,Beach Road,29.681,0.0,26.25069993273494,1.0,0.0,0.0,0.0,0.0
4309655,1017334131,8855875614,Augustus Terrace,70.978,0.0,70.978,0.0,0.0,0.0,0.0,0.0
4309655,3264960496,1017334131,Augustus Terrace,11.331,0.0,11.331,0.0,0.0,0.0,0.0,0.0
4309655,1017334136,3264960496,Augustus Terrace,8.142,0.0,8.142,0.0,0.0,0.0,0.0,0.0
87476544,1017334139,5718929728,Marston Street,39.522,0.0,39.522,0.0,0.0,0.0,0.0,0.0
87476760,1017336413,1017336425,Dilworth Terrace,88.665,0.0,88.665,0.0,0.0,0.0,0.0,0.0
7637200,1024093892,9521163571,Takutai Street,2.059,0.0,2.059,0.0,0.0,0.0,0.0,0.0
7637200,9521163571,2939983882,Takutai Street,13.784,0.0,13.784,0.0,0.0,0.0,0.0,0.0
7637200,1024093927,1024093892,Takutai Street,4.311,0.0,4.311,0.0,0.0,0.0,0.0,0.0
88139015,1024093897,4590285568,Gladstone Road,5.059,0.0,5.059,0.0,0.0,0.0,0.0,0.0
88139015,4590285568,3091781407,Gladstone Road,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0
88139002,1024093898,1024093915,Gladstone Road,37.096,0.0,37.096,0.0,0.0,0.0,0.0,0.0
88139002,1024093915,1024093912,Gladstone Road,12.776,0.0,12.776,0.0,0.0,0.0,0.0,0.0
88139003,1024093915,1024093928,Gladstone Road,8.118,0.0,8.118,0.0,0.0,0.0,0.0,0.0
1026287836,5545607096,1024093898,Gladstone Road,3.831,0.0,3.831,0.0,0.0,0.0,0.0,0.0
1026287837,5545607097,1024093898,Gladstone Road,15.989,0.0,15.989,0.0,0.0,0.0,0.0,0.0
88139013,1024093901,1024093931,Gladstone Road,9.051,0.0,9.051,0.0,0.0,0.0,0.0,0.0
615644411,1024093931,1024093910,Gladstone Road,16.191,0.0,16.191,0.0,0.0,0.0,0.0,0.0
7637211,1024093904,1024093905,Saint Stephens Avenue,24.584,0.0,24.584,0.0,0.0,0.0,0.0,0.0
7637211,1024093905,1024094303,Saint Stephens Avenue,30.69,0.0,30.69,0.0,0.0,0.0,0.0,0.0
7637211,1024094288,1024093904,Saint Stephens Avenue,10.72,0.0,10.72,0.0,0.0,0.0,0.0,0.0
88139003,1024093906,2939983894,Gladstone Road,3.742,0.0,3.742,0.0,0.0,0.0,0.0,0.0
88139003,2939983894,9512652725,Gladstone Road,2.265,0.0,2.265,0.0,0.0,0.0,0.0,0.0
88139003,1024093918,1024093906,Gladstone Road,4.584,0.0,4.584,0.0,0.0,0.0,0.0,0.0
7637200,1024093908,1024093927,Takutai Street,19.508,0.0,19.508,0.0,0.0,0.0,0.0,0.0
615644411,1024093910,5545607096,Gladstone Road,35.573,0.0,35.573,0.0,0.0,0.0,0.0,0.0
88139002,1024093912,3091781404,Gladstone Road,10.807,0.0,10.807,0.0,0.0,0.0,0.0,0.0
1026287838,1024093913,9512651807,Saint Stephens Avenue,8.914,0.0,8.914,0.0,0.0,0.0,0.0,0.0
88139003,9512652725,1024093913,Gladstone Road,9.393,0.0,9.393,0.0,0.0,0.0,0.0,0.0
1026287838,9512651807,2939983893,Saint Stephens Avenue,14.432,0.0,14.432,0.0,0.0,0.0,0.0,0.0
1026288929,9497155477,1024093913,Saint Stephens Avenue,88.676,0.0,88.676,0.0,0.0,0.0,0.0,0.0
88139003,1024093928,4590123318,Gladstone Road,1.459,0.0,1.459,0.0,0.0,0.0,0.0,0.0
88139003,4590123318,1024093918,Gladstone Road,4.134,0.0,4.134,0.0,0.0,0.0,0.0,0.0
7637200,1024093925,3091781409,Takutai Street,58.291,0.0,58.291,0.0,0.0,0.0,0.0,0.0
7637200,3091781409,9512651800,Takutai Street,7.297,1.0,9.917685063934215,0.0,0.0,0.0,0.0,0.0
88139015,3091781405,1024093931,Gladstone Road,7.028,0.0,7.028,0.0,0.0,0.0,0.0,0.0
7637581,1024096329,1024096333,Canterbury Place,47.756,0.0,47.756,0.0,0.0,0.0,0.0,0.0
665086521,1024096333,6225205246,Canterbury Place,7.28,0.0,7.28,0.0,0.0,0.0,0.0,0.0
665086520,6225205243,1024096333,Canterbury Place,8.587,0.0,8.587,0.0,0.0,0.0,0.0,0.0
665086521,6225205246,9462208144,Canterbury Place,6.949,0.0,6.949,0.0,0.0,0.0,0.0,0.0
7637186,1024096374,9512651748,Glanville Terrace,77.777,0.0,77.777,0.0,0.0,0.0,0.0,0.0
7637186,9512651748,5545607117,Glanville Terrace,20.34,1.0,46.432378969937936,0.0,0.0,0.0,0.0,0.0
7637606,1024096406,1024099279,Awatea Road,14.508,0.0,14.508,0.0,0.0,0.0,0.0,0.0
7637606,9513593161,1024096406,Awatea Road,24.764,0.0,24.764,0.0,0.0,0.0,0.0,0.0
7637606,1024099255,8061417016,Awatea Road,15.656,0.0,15.656,0.0,0.0,0.0,0.0,0.0
7637606,8061417015,1024099255,Awatea Road,19.003,0.0,19.003,0.0,0.0,0.0,0.0,0.0
448066400,1027214918,5711725783,Queen Street,23.01,0.0,22.77561034689271,0.0,1.0,0.0,0.0,0.0
8138836,9465514256,1027214918,Scotia Place,4.413,0.0,4.413,0.0,0.0,0.0,0.0,0.0
620733917,5711725783,9589367650,Queen Street,22.607,0.0,22.607,0.0,0.0,0.0,0.0,0.0
448066400,4451196591,1027214918,Queen Street,10.489,0.0,10.489,0.0,0.0,0.0,0.0,0.0
600802558,5711725785,4451196592,Queen Street,12.773,0.0,12.773,0.0,0.0,0.0,0.0,0.0
52975010,1027218067,4299283775,Mayoral Drive,9.803,0.0,9.803,0.0,0.0,0.0,0.0,0.0
8138608,1027221523,6668271453,Wakefield Street,4.773,0.0,4.773,0.0,0.0,0.0,0.0,0.0
8138608,8217965721,1027221523,Wakefield Street,5.396,0.0,5.396,0.0,0.0,0.0,0.0,0.0
430657942,4299195474,1027221525,Rutland Street,7.058,0.0,7.058,0.0,0.0,0.0,0.0,0.0
883615163,6668271455,1027221525,Rutland Street,5.205,0.0,5.205,0.0,0.0,0.0,0.0,0.0
667087756,6246044648,1027223804,Airedale Street,9.103,0.0,9.103,0.0,0.0,0.0,0.0,0.0
667087758,6246044653,6744920974,Airedale Street,4.807,0.0,4.807,0.0,0.0,0.0,0.0,0.0
159029911,1027244515,2978329220,Churchill Street,4.729,0.0,4.729,0.0,0.0,0.0,0.0,0.0
159029911,2978329220,8855897920,Churchill Street,3.728,0.0,3.728,0.0,0.0,0.0,0.0,0.0
159029911,2978329218,1027244515,Churchill Street,4.766,0.0,4.766,0.0,0.0,0.0,0.0,0.0
159029911,1027244527,2978329218,Churchill Street,4.768,0.0,4.768,0.0,0.0,0.0,0.0,0.0
159029911,2978329217,1027244527,Churchill Street,6.361,0.0,6.361,0.0,0.0,0.0,0.0,0.0
844180359,1027245906,7611749484,Lower Domain Drive,4.884,0.0,4.884,0.0,0.0,0.0,0.0,0.0
844180359,7611749484,7611749483,Lower Domain Drive,3.753,0.0,3.753,0.0,0.0,0.0,0.0,0.0
844180359,7611758385,1027245906,Lower Domain Drive,7.137,0.0,7.137,0.0,0.0,0.0,0.0,0.0
8103031,1027247038,6960715252,Football Road,7.162,0.0,7.162,0.0,0.0,0.0,0.0,0.0
8103031,6960715252,2034238407,Football Road,5.71,0.0,5.71,0.0,0.0,0.0,0.0,0.0
8103031,3393484854,1027247038,Football Road,17.731,0.0,17.731,0.0,0.0,0.0,0.0,0.0
1026639841,1030332807,3879210067,Wellesley Street East,26.151,0.0,26.151,0.0,0.0,0.0,0.0,0.0
32776179,3879210068,1030332807,Wellesley Street East,9.736,0.0,9.736,0.0,0.0,0.0,0.0,0.0
1026639841,3879210067,3879210066,Wellesley Street East,10.505,0.0,10.505,0.0,0.0,0.0,0.0,0.0
623584220,1030333322,2264114333,Grafton Road,29.092,0.0,29.092,0.0,0.0,0.0,0.0,0.0
4290899,1038002067,9974743879,Vincent Street,40.515,0.0,40.515,0.0,0.0,0.0,0.0,0.0
4290899,9974743879,9974743886,Vincent Street,20.201,0.0,20.201,0.0,0.0,0.0,0.0,0.0
93829106,1090170679,3127036100,Glen Esk Place,15.836,0.0,15.836,0.0,0.0,0.0,0.0,0.0
93829106,3127036100,3127036101,Glen Esk Place,4.266,0.0,4.266,0.0,0.0,0.0,0.0,0.0
7635220,7138719489,1090170702,Portland Road,94.959,0.0,94.959,0.0,0.0,0.0,0.0,0.0
93829106,1090170704,3215260357,Glen Esk Place,21.51,0.0,21.51,0.0,0.0,0.0,0.0,0.0
93829106,3215260357,3215260359,Glen Esk Place,12.749,0.0,12.749,0.0,0.0,0.0,0.0,0.0
93829106,3127036103,1090170704,Glen Esk Place,3.831,0.0,3.831,0.0,0.0,0.0,0.0,0.0
93829106,1090170740,3127036103,Glen Esk Place,3.82,0.0,3.82,0.0,0.0,0.0,0.0,0.0
93829106,1202829677,1090170740,Glen Esk Place,17.944,0.0,17.944,0.0,0.0,0.0,0.0,0.0
93829106,1090170760,3127036107,Glen Esk Place,9.717,0.0,9.717,0.0,0.0,0.0,0.0,0.0
93829106,3127036106,1090170760,Glen Esk Place,20.315,0.0,20.315,0.0,0.0,0.0,0.0,0.0
25340021,5546033883,1090179116,Shore Road,2.358,0.0,2.358,0.0,0.0,0.0,0.0,0.0
620912263,8140559859,4249071829,Union Street,5.606,0.0,5.606,0.0,0.0,0.0,0.0,0.0
620918962,1093192951,8732688788,Nelson Street,22.997,0.0,22.997,0.0,0.0,0.0,0.0,0.0
620918962,8732688788,8732688782,Nelson Street,49.981,0.0,49.981,0.0,0.0,0.0,0.0,0.0
666024927,4249071825,1093192951,Nelson Street,3.227,0.0,3.227,0.0,0.0,0.0,0.0,0.0
128366315,1164601535,1164601548,Union Street,13.57,0.0,13.57,0.0,0.0,0.0,0.0,0.0
128366315,1164601548,1164601552,Union Street,11.37,0.0,11.37,0.0,0.0,0.0,0.0,0.0
128366315,7340083707,1164601535,Union Street,15.687,0.0,15.687,0.0,0.0,0.0,0.0,0.0
100762022,1164601550,1164601538,Pitt Street,14.216,0.0,14.216,0.0,0.0,0.0,0.0,0.0
618367006,1164601539,3949232570,Union Street,5.66,0.0,5.66,0.0,0.0,0.0,0.0,0.0
618367006,3949232570,1164601544,Union Street,5.209,0.0,5.209,0.0,0.0,0.0,0.0,0.0
618367006,1164601541,6235449000,Union Street,11.285,0.0,11.285,0.0,0.0,0.0,0.0,0.0
666024925,6235449000,1418829050,Union Street,13.805,0.0,13.805,0.0,0.0,0.0,0.0,0.0
618367006,1164601544,1164601541,Union Street,28.189,0.0,28.189,0.0,0.0,0.0,0.0,0.0
52975528,1164601543,9452284369,Pitt Street,1.542,0.0,1.542,0.0,0.0,0.0,0.0,0.0
100762022,1164601545,1164601551,Pitt Street,10.254,0.0,10.254,0.0,0.0,0.0,0.0,0.0
100762022,1164601551,8140559857,Pitt Street,6.158,0.0,6.158,0.0,0.0,0.0,0.0,0.0
128366315,1164601552,1164601556,Union Street,19.239,0.0,19.239,0.0,0.0,0.0,0.0,0.0
100762022,9452284368,1164601550,Pitt Street,2.137,0.0,2.137,0.0,0.0,0.0,0.0,0.0
100762022,8140559857,9452284368,Pitt Street,3.132,0.0,3.132,0.0,0.0,0.0,0.0,0.0
128366315,1164601556,5865915963,Union Street,4.394,0.0,4.394,0.0,0.0,0.0,0.0,0.0
620912267,1164601554,5976854744,Union Street,13.234,0.0,13.234,0.0,0.0,0.0,0.0,0.0
620912266,5865915963,1164601554,Union Street,9.71,0.0,9.71,0.0,0.0,0.0,0.0,0.0
620912265,5976854744,5865915962,Union Street,11.367,0.0,11.367,0.0,0.0,0.0,0.0,0.0
633129199,5976854744,5976889687,Union Street,17.672,0.0,17.672,0.0,0.0,0.0,0.0,0.0
977784935,5976889687,5976854743,Union Street,18.423,0.0,18.423,0.0,0.0,0.0,0.0,0.0
29060347,1202793779,3296296126,Mountain Road,14.862,1.0,11.213776208528914,0.0,0.0,0.0,0.0,0.0
29060347,3296296126,8427475941,Mountain Road,20.299,0.0,20.299,0.0,0.0,0.0,0.0,0.0
29060347,3296296121,1202793779,Mountain Road,12.343,0.0,12.343,0.0,0.0,0.0,0.0,0.0
93829106,3127036101,1202829677,Glen Esk Place,4.796,0.0,4.796,0.0,0.0,0.0,0.0,0.0
4309678,1227521719,9632395387,Denby Street,36.907,0.0,36.907,0.0,0.0,0.0,0.0,0.0
590301986,4034126923,1231561633,Mount Eden Road,12.759,0.0,12.759,0.0,0.0,0.0,0.0,0.0
118778207,1335192797,1235406187,Grafton Road,11.42,0.0,11.42,0.0,0.0,0.0,0.0,0.0
623899422,1235406188,9816221311,Grafton Road,19.141,0.0,19.141,0.0,0.0,0.0,0.0,0.0
150288073,1235406190,1235406188,Grafton Road,6.594,0.0,6.594,0.0,0.0,0.0,0.0,0.0
1069461933,9816221311,5078709196,Grafton Road,8.934,0.0,8.934,0.0,0.0,0.0,0.0,0.0
150288073,8855854471,1235406190,Grafton Road,7.096,0.0,7.096,0.0,0.0,0.0,0.0,0.0
150288073,1235406199,8855854471,Grafton Road,7.114,0.0,7.114,0.0,0.0,0.0,0.0,0.0
118778194,1335192801,1235406199,Grafton Road,6.073,0.0,6.073,0.0,0.0,0.0,0.0,0.0
118778196,8855854469,1235406199,Grafton Road,7.616,0.0,7.616,0.0,0.0,0.0,0.0,0.0
623139511,1235406201,1335192803,Grafton Road,4.58,0.0,4.58,0.0,0.0,0.0,0.0,0.0
623139511,8855854466,1235406201,Grafton Road,11.175,0.0,11.175,0.0,0.0,0.0,0.0,0.0
150288074,1235408618,1235408649,Stanley Street,3.65,0.0,3.65,0.0,0.0,0.0,0.0,0.0
150288074,4297256179,1235408618,Stanley Street,3.094,0.0,3.094,0.0,0.0,0.0,0.0,0.0
37445611,4297256176,4297256177,Tennis Lane,15.079,0.0,15.079,0.0,0.0,0.0,0.0,0.0
150288074,1235408643,1235408646,Stanley Street,9.083,0.0,9.083,0.0,0.0,0.0,0.0,0.0
150288074,1235408646,4297256179,Stanley Street,7.124,0.0,7.124,0.0,0.0,0.0,0.0,0.0
7635922,1238049266,3127032268,Leys Crescent,42.955,0.0,42.955,0.0,0.0,0.0,0.0,0.0
7635922,3127032268,3127032271,Leys Crescent,4.058,0.0,4.058,0.0,0.0,0.0,0.0,0.0
7635922,1238049269,1238049266,Leys Crescent,2.321,0.0,2.321,0.0,0.0,0.0,0.0,0.0
7635922,1238068459,1238049269,Leys Crescent,14.378,0.0,14.378,0.0,0.0,0.0,0.0,0.0
107776399,1238049292,1238049294,Leys Crescent,48.477,0.0,48.477,0.0,0.0,0.0,0.0,0.0
107776399,1238049294,3127032270,Leys Crescent,2.761,0.0,2.761,0.0,0.0,0.0,0.0,0.0
107776399,3127032270,3127032274,Leys Crescent,2.479,0.0,2.479,0.0,0.0,0.0,0.0,0.0
107776399,1238049298,3127032277,Leys Crescent,2.125,0.0,2.125,0.0,0.0,0.0,0.0,0.0
107776399,3127032277,3127032278,Leys Crescent,1.726,0.0,1.726,0.0,0.0,0.0,0.0,0.0
107776399,3127032275,1238049298,Leys Crescent,2.662,0.0,2.662,0.0,0.0,0.0,0.0,0.0
620736507,6991521315,1269992956,Karangahape Road,5.12,0.0,5.12,0.0,0.0,0.0,0.0,0.0
114133932,4324703290,8423823271,Symonds Street,5.786,0.0,5.786,0.0,0.0,0.0,0.0,0.0
114133934,7650882258,1293318134,Boston Road,9.817,0.0,9.817,0.0,0.0,0.0,0.0,0.0
114133934,1293318134,9784354521,Boston Road,2.765,0.0,2.765,0.0,0.0,0.0,0.0,0.0
114133934,9784354521,7650882256,Boston Road,10.74,0.0,10.74,0.0,0.0,0.0,0.0,0.0
24429658,1293318135,2746814049,Boston Road,4.008,0.0,4.008,0.0,0.0,0.0,0.0,0.0
24429658,7688042603,1293318135,Boston Road,4.126,0.0,4.126,0.0,0.0,0.0,0.0,0.0
353374387,1297906691,2765860654,Carlton Gore Road,100.68,0.0,52.92996229381029,0.0,1.0,0.0,0.0,0.0
4282833,8118820227,1297906686,Carlton Gore Road,18.671,0.0,18.671,0.0,0.0,0.0,0.0,0.0
353374387,2765860654,2765860695,Carlton Gore Road,60.455,0.0,60.455,0.0,0.0,0.0,0.0,0.0
4282833,1297906695,8118820227,Carlton Gore Road,23.063,0.0,23.063,0.0,0.0,0.0,0.0,0.0
4282833,3395089254,1297906695,Carlton Gore Road,87.044,0.0,87.044,0.0,0.0,0.0,0.0,0.0
617488802,1297906780,6449045789,Park Road,9.235,0.0,9.235,0.0,0.0,0.0,0.0,0.0
687896683,6449045789,3591575701,Park Road,9.424,0.0,9.424,0.0,0.0,0.0,0.0,0.0
617488802,5837096163,1297906780,Park Road,20.557,0.0,20.557,0.0,0.0,0.0,0.0,0.0
115687591,1306376872,2014668114,Bourke Street,5.084,0.0,5.084,0.0,0.0,0.0,0.0,0.0
115687591,2014668114,1467750331,Bourke Street,22.462,0.0,22.462,0.0,0.0,0.0,0.0,0.0
4309712,1306376873,9322942983,Morrow Street,64.399,0.0,36.91444846834967,2.0,1.0,0.0,0.0,0.0
4309712,9322942983,9322942982,Morrow Street,10.303,2.0,19.860333730475798,2.0,0.0,0.0,1.0,0.0
